scenario,eirp_dbm,interferer_count,mean_signal_dbm,mean_interference_dbm,noise_dbm,mean_sinr_db,mean_linear_sinr_db,median_sinr_db,p05_sinr_db,p95_sinr_db,outage_lt_0_db,outage_lt_3_db
activity_reduction,60.0,40,-97.18941156262426,-87.58411406100173,-100.01029995663981,-9.595297093016733,-8.877366393564923,-9.592003526686089,-13.79507946453637,-5.463594174837209,1.0,1.0
activity_reduction,60.0,41,-97.18941156262426,-87.46045223852198,-100.01029995663981,-9.717704554339479,-9.020252602763993,-9.735094376333986,-13.806935676868482,-5.659892792270581,1.0,1.0
activity_reduction,60.0,42,-97.18941156262426,-87.39243949628332,-100.01029995663981,-9.79029795625293,-9.090751009588155,-9.808346698877585,-13.866687138168503,-5.724699582062867,0.9999,1.0
activity_reduction,60.0,43,-97.18941156262426,-87.26427627300411,-100.01029995663981,-9.914655164766314,-9.21398102316643,-9.925250337550745,-13.99974929402976,-5.882533904957012,1.0,1.0
activity_reduction,60.0,44,-97.18941156262426,-87.14899071733379,-100.01029995663981,-10.021824636188313,-9.33202481282504,-10.022225736744506,-14.089314473240226,-5.98693391552029,1.0,1.0
activity_reduction,60.0,45,-97.18941156262426,-87.05769276509415,-100.01029995663981,-10.115818971931258,-9.421212136837836,-10.08168717439964,-14.158565373402922,-6.0379653693750015,1.0,1.0
activity_reduction,60.0,46,-97.18941156262426,-86.97295320438747,-100.01029995663981,-10.207491103041649,-9.541829892424499,-10.211980514203962,-14.18884184315439,-6.259876276512118,0.9999,1.0
activity_reduction,60.0,47,-97.18941156262426,-86.88120765124752,-100.01029995663981,-10.298573658625712,-9.62422778006173,-10.315164468255446,-14.307480996577159,-6.329147550092422,1.0,1.0
activity_reduction,60.0,48,-97.18941156262426,-86.78885235199651,-100.01029995663981,-10.38299659100463,-9.701097187578101,-10.380966167365976,-14.436934560047442,-6.399918786542092,1.0,1.0
activity_reduction,60.0,49,-97.18941156262426,-86.7167023660046,-100.01029995663981,-10.46019730493977,-9.788413877168905,-10.42402170865152,-14.517774772138022,-6.527121350213152,1.0,1.0
activity_reduction,60.0,50,-97.18941156262426,-86.59958473523156,-100.01029995663981,-10.572570393579356,-9.911779853260645,-10.581829458302536,-14.479363747548856,-6.615955933540122,1.0,1.0
beam_discrimination,50.0,0,-107.13822235273798,-300.0,-100.01029995663981,-7.127922396098165,-6.660913639720361,-7.122087140080957,-10.433902137492998,-3.800235172258774,0.9998,1.0
beam_discrimination,50.0,1,-107.13822235273798,-120.51824984407406,-100.01029995663981,-7.165996917588447,-6.6986169796281025,-7.156314469822114,-10.489344234621637,-3.839060341682755,0.9998,1.0
beam_discrimination,50.0,2,-107.13822235273798,-117.49935839520232,-100.01029995663981,-7.203935520305978,-6.736424982078163,-7.195921928198108,-10.498057632310347,-3.867420207120906,0.9998,1.0
beam_discrimination,50.0,3,-107.13822235273798,-115.8724602882979,-100.01029995663981,-7.2380881557458805,-6.769742108445101,-7.227631330245887,-10.55954836390611,-3.917713738945162,0.9998,1.0
beam_discrimination,50.0,4,-107.13822235273798,-114.56495195137057,-100.01029995663981,-7.276159493464393,-6.808570123979818,-7.264984620795254,-10.577081958148371,-3.9462967602306724,0.9998,1.0
beam_discrimination,50.0,5,-107.13822235273798,-113.54411166948955,-100.01029995663981,-7.314535723166091,-6.845134106830152,-7.298309584722543,-10.628331429767885,-3.9829967444889403,0.9999,1.0
beam_discrimination,50.0,6,-107.13822235273798,-112.78717038351925,-100.01029995663981,-7.349235195521245,-6.880273148076014,-7.334454800079703,-10.668718236523617,-4.033760086216787,0.9998,1.0
beam_discrimination,50.0,7,-107.13822235273798,-112.09048379204404,-100.01029995663981,-7.386351563233966,-6.917589607772405,-7.3810368677184774,-10.70697943710746,-4.046288855229496,0.9999,1.0
beam_discrimination,50.0,8,-107.13822235273798,-111.59309308658031,-100.01029995663981,-7.4171416042799105,-6.9486217532695695,-7.408585191286524,-10.747274760133749,-4.1035345259675955,0.9999,1.0
beam_discrimination,50.0,9,-107.13822235273798,-111.06712172689828,-100.01029995663981,-7.452921898962964,-6.98379276827967,-7.440963320923839,-10.784355140140587,-4.117572764614665,0.9999,1.0
beam_discrimination,50.0,10,-107.13822235273798,-110.60273644646605,-100.01029995663981,-7.488176297899135,-7.018515153675368,-7.4827073597627995,-10.803640874675542,-4.146309730375224,0.9999,1.0
beam_discrimination,50.0,11,-107.13822235273798,-110.17088992428589,-100.01029995663981,-7.5239876910084815,-7.055010662080772,-7.5104423311371225,-10.859174146056079,-4.186925814441192,0.9999,1.0
beam_discrimination,50.0,12,-107.13822235273798,-109.8113822416143,-100.01029995663981,-7.55679990121905,-7.086323690157785,-7.548851220422206,-10.909887116850287,-4.228643015559376,0.9999,1.0
beam_discrimination,50.0,13,-107.13822235273798,-109.47184402987565,-100.01029995663981,-7.5898901073445915,-7.119571604323687,-7.584343193046746,-10.90740655767417,-4.264574978567936,0.9999,1.0
beam_discrimination,50.0,14,-107.13822235273798,-109.13801705473638,-100.01029995663981,-7.624892733422682,-7.1545847366446065,-7.61136989075138,-10.961516260516268,-4.291445050340215,0.9999,1.0
beam_discrimination,50.0,15,-107.13822235273798,-108.84054717156499,-100.01029995663981,-7.658013195893559,-7.1870960235961965,-7.6610904257762655,-10.985619389077417,-4.3272768398147825,0.9999,1.0
beam_discrimination,50.0,16,-107.13822235273798,-108.527397328263,-100.01029995663981,-7.694974291771184,-7.222566009086764,-7.6923191878444515,-11.039793431460543,-4.354150499609432,0.9999,1.0
beam_discrimination,50.0,17,-107.13822235273798,-108.27265898359215,-100.01029995663981,-7.727303408402517,-7.255033399350697,-7.7348660631406165,-11.063953112765121,-4.406870199137493,0.9999,1.0
beam_discrimination,50.0,18,-107.13822235273798,-108.07025685693019,-100.01029995663981,-7.753975088305985,-7.282175422860019,-7.751967904067085,-11.05813066009523,-4.39507611584301,0.9999,1.0
beam_discrimination,50.0,19,-107.13822235273798,-107.8212369996284,-100.01029995663981,-7.7882197143760505,-7.317041776584801,-7.782953710299985,-11.112404574749531,-4.497108251883866,0.9999,1.0
beam_discrimination,50.0,20,-107.13822235273798,-107.57228509902227,-100.01029995663981,-7.824175445084545,-7.350482558992616,-7.82798073600465,-11.157103591566186,-4.481409713455366,0.9999,1.0
beam_discrimination,50.0,21,-107.13822235273798,-107.36621897462626,-100.01029995663981,-7.855212636292135,-7.382771046861309,-7.845832828047471,-11.170997262911026,-4.499124833402727,0.9999,1.0
beam_discrimination,50.0,22,-107.13822235273798,-107.1428506268362,-100.01029995663981,-7.890274094130272,-7.418510803519323,-7.881023071318283,-11.21140713151426,-4.55065971522258,0.9999,1.0
beam_discrimination,50.0,23,-107.13822235273798,-106.9538794150431,-100.01029995663981,-7.921583529317836,-7.449931880398077,-7.924719227835576,-11.253976158718624,-4.595719712366099,0.9999,1.0
beam_discrimination,50.0,24,-107.13822235273798,-106.78065786914233,-100.01029995663981,-7.951171961879805,-7.476910223451001,-7.939868197928471,-11.307521057012103,-4.59436126366678,0.9999,1.0
beam_discrimination,50.0,25,-107.13822235273798,-106.60042098109227,-100.01029995663981,-7.982870568422936,-7.510886906870163,-7.961825323857846,-11.324941189754915,-4.610233178750268,0.9999,1.0
beam_discrimination,50.0,26,-107.13822235273798,-106.43588021524721,-100.01029995663981,-8.01271436141656,-7.5419072868287484,-7.997809976613693,-11.35157069499782,-4.6772466387938705,0.9999,1.0
beam_discrimination,50.0,27,-107.13822235273798,-106.27194428029114,-100.01029995663981,-8.043231342544708,-7.570199444399614,-8.026820969589874,-11.324025561279589,-4.725357525601101,0.9999,1.0
beam_discrimination,50.0,28,-107.13822235273798,-106.12394915844611,-100.01029995663981,-8.072297282496033,-7.598523927443441,-8.055598063614756,-11.41514705429273,-4.725181844432657,0.9999,1.0
beam_discrimination,50.0,29,-107.13822235273798,-105.97263657990068,-100.01029995663981,-8.102162840236351,-7.629236489867673,-8.114557093476876,-11.46196747969973,-4.750198608371745,0.9999,1.0
beam_discrimination,50.0,30,-107.13822235273798,-105.80470208833744,-100.01029995663981,-8.136391114620421,-7.663819477019729,-8.131657872861307,-11.478444321219673,-4.773811713216567,0.9999,1.0
beam_discrimination,50.0,31,-107.13822235273798,-105.66786580456976,-100.01029995663981,-8.165133167116803,-7.69239933583524,-8.1619629090073,-11.49129009812284,-4.840212937515234,0.9999,1.0
beam_discrimination,50.0,32,-107.13822235273798,-105.5255058995047,-100.01029995663981,-8.195779812528643,-7.724441727671641,-8.182395942473637,-11.529713694937021,-4.846849230228239,0.9999,1.0
beam_discrimination,50.0,33,-107.13822235273798,-105.3984145936781,-100.01029995663981,-8.22385379861336,-7.750967805737833,-8.231077175055097,-11.597086727524038,-4.879495886624929,0.9999,1.0
beam_discrimination,50.0,34,-107.13822235273798,-105.28587308690192,-100.01029995663981,-8.249252731931833,-7.775449934771946,-8.257243296386909,-11.594875684791162,-4.899922725307726,0.9999,1.0
beam_discrimination,50.0,35,-107.13822235273798,-105.13682779870402,-100.01029995663981,-8.283634591512486,-7.807973147841296,-8.276953328231158,-11.620447136626222,-4.917747247435471,0.9999,1.0
beam_discrimination,50.0,36,-107.13822235273798,-105.03010813151924,-100.01029995663981,-8.308718407437583,-7.833083905913565,-8.309388663132076,-11.66707725012917,-4.921841403478881,0.9999,1.0
beam_discrimination,50.0,37,-107.13822235273798,-104.91238434255976,-100.01029995663981,-8.337343082307568,-7.864106209108489,-8.336296468595469,-11.670255824308272,-4.9872518692555134,0.9999,1.0
beam_discrimination,50.0,38,-107.13822235273798,-104.79902424923657,-100.01029995663981,-8.364837282934634,-7.890007002539397,-8.358199624564929,-11.707249891136941,-5.003672844147533,1.0,1.0
beam_discrimination,50.0,39,-107.13822235273798,-104.69363051648816,-100.01029995663981,-8.391492041412988,-7.917015276111394,-8.382054224655876,-11.731233507809016,-5.066343363844399,0.9999,1.0
beam_discrimination,50.0,40,-107.13822235273798,-104.57915071818563,-100.01029995663981,-8.42095317503426,-7.944277589103839,-8.41331567273685,-11.799851693550526,-5.078062233166233,0.9999,1.0
beam_discrimination,50.0,41,-107.13822235273798,-104.47518692896061,-100.01029995663981,-8.447982047846049,-7.973475202640289,-8.443603998451897,-11.820655477113434,-5.093906635316574,0.9999,1.0
beam_discrimination,50.0,42,-107.13822235273798,-104.3558418849025,-100.01029995663981,-8.479195184767308,-8.005374263272502,-8.473154929754326,-11.830182859658846,-5.11864886285954,0.9999,1.0
beam_discrimination,50.0,43,-107.13822235273798,-104.24624616295057,-100.01029995663981,-8.508839755668044,-8.032107523400486,-8.500246649252588,-11.865212910152405,-5.144483177500622,0.9999,1.0
beam_discrimination,50.0,44,-107.13822235273798,-104.15831624208496,-100.01029995663981,-8.533301285686862,-8.058380970468406,-8.532710575952187,-11.889349393884853,-5.200613300882737,0.9999,1.0
beam_discrimination,50.0,45,-107.13822235273798,-104.04911678003705,-100.01029995663981,-8.56359708729965,-8.088805154768519,-8.558117168043948,-11.90614221628479,-5.20289437795367,0.9999,1.0
beam_discrimination,50.0,46,-107.13822235273798,-103.96528535594359,-100.01029995663981,-8.587660916835702,-8.115199349818475,-8.564405491480123,-11.928739690215977,-5.2771399988645085,1.0,1.0
beam_discrimination,50.0,47,-107.13822235273798,-103.86570059812482,-100.01029995663981,-8.616142078435406,-8.141384957093376,-8.615277235534123,-11.968795019923803,-5.264023817462403,1.0,1.0
beam_discrimination,50.0,48,-107.13822235273798,-103.77480063415638,-100.01029995663981,-8.64280462511639,-8.166102816766214,-8.647674551230764,-12.000099485509477,-5.306703081762425,1.0,1.0
beam_discrimination,50.0,49,-107.13822235273798,-103.67691649053063,-100.01029995663981,-8.671860473022448,-8.195378275611198,-8.662327494645167,-11.985367266713997,-5.306820135400878,0.9999,1.0
beam_discrimination,50.0,50,-107.13822235273798,-103.58236765524934,-100.01029995663981,-8.700414170040927,-8.226202257588998,-8.70028715928181,-12.052837540654684,-5.371960494955507,0.9999,1.0
beam_discrimination,55.0,0,-102.16379373114958,-300.0,-100.01029995663981,-2.1534937745097946,-1.6878530173730693,-2.149018694740077,-5.4602297622681775,1.149187245032463,0.8597,0.9944
beam_discrimination,55.0,1,-102.16379373114958,-115.61775284924326,-100.01029995663981,-2.268228903791207,-1.8000339095399305,-2.257034029535286,-5.567857033635299,1.0429978855021595,0.8715,0.995
beam_discrimination,55.0,2,-102.16379373114958,-112.46265940646764,-100.01029995663981,-2.387422056862904,-1.9166333043211283,-2.370145132722738,-5.7083106202081115,0.9323227967019369,0.8816,0.996
beam_discrimination,55.0,3,-102.16379373114958,-110.85210933492866,-100.01029995663981,-2.4890733355261356,-2.015479961877241,-2.47659879533363,-5.827867429497878,0.8271614091172357,0.8923,0.9963
beam_discrimination,55.0,4,-102.16379373114958,-109.61731874997376,-100.01029995663981,-2.5944249218568913,-2.117232861038248,-2.5950702362843887,-5.924946330612315,0.7278417752544339,0.8994,0.9963
beam_discrimination,55.0,5,-102.16379373114958,-108.60106936571535,-100.01029995663981,-2.702924321119408,-2.2231547875549222,-2.6841609295240114,-6.082696369153503,0.6175848980612919,0.908,0.997
beam_discrimination,55.0,6,-102.16379373114958,-107.78589207237745,-100.01029995663981,-2.808701872150937,-2.32731350201886,-2.8134708112797435,-6.1605840195333945,0.5328862782371871,0.9165,0.9976
beam_discrimination,55.0,7,-102.16379373114958,-107.12113786696824,-100.01029995663981,-2.90878961225334,-2.432010037685029,-2.907895104126227,-6.257113648846386,0.42045729512131863,0.924,0.9983
beam_discrimination,55.0,8,-102.16379373114958,-106.54530661176548,-100.01029995663981,-3.0061775043654273,-2.523452188020348,-2.9929619731775605,-6.3825351305351585,0.32493729219257594,0.9297,0.9987
beam_discrimination,55.0,9,-102.16379373114958,-106.021781036036,-100.01029995663981,-3.104140475492934,-2.6199633609025366,-3.0997078061631083,-6.460348718369905,0.2721748427745864,0.9363,0.9988
beam_discrimination,55.0,10,-102.16379373114958,-105.55709520362933,-100.01029995663981,-3.200188080369737,-2.7135677851862274,-3.1820738410270715,-6.591439323799484,0.16434865902714765,0.9418,0.9989
beam_discrimination,55.0,11,-102.16379373114958,-105.16117367184182,-100.01029995663981,-3.288878486671447,-2.8033350535020225,-3.2723831099761833,-6.6740612286624375,0.0757218554865655,0.9468,0.9993
beam_discrimination,55.0,12,-102.16379373114958,-104.81208457719009,-100.01029995663981,-3.372437316593458,-2.8864578747829643,-3.37499301676364,-6.772876471365749,0.013792138420465427,0.9496,0.999
beam_discrimination,55.0,13,-102.16379373114958,-104.42362840361562,-100.01029995663981,-3.470309632923252,-2.9790725339728286,-3.459546586555427,-6.88234751542287,-0.11318923351608144,0.955,0.9995
beam_discrimination,55.0,14,-102.16379373114958,-104.12228374760429,-100.01029995663981,-3.551667798435199,-3.062833002430349,-3.536245276510967,-6.926524178585267,-0.18547856873664767,0.9592,0.9994
beam_discrimination,55.0,15,-102.16379373114958,-103.81804869918744,-100.01029995663981,-3.6389991801989185,-3.1543022058138654,-3.6217148287997594,-7.005925258857472,-0.25803848978751737,0.9623,0.9997
beam_discrimination,55.0,16,-102.16379373114958,-103.56914220569038,-100.01029995663981,-3.7131874851920235,-3.221916545390013,-3.6856075800351924,-7.127843766549552,-0.349993818942829,0.963,0.9994
beam_discrimination,55.0,17,-102.16379373114958,-103.27286141724349,-100.01029995663981,-3.8043180947210087,-3.3138048598471315,-3.807884705426492,-7.168013030129136,-0.3773234620557987,0.9652,0.9996
beam_discrimination,55.0,18,-102.16379373114958,-103.0244230788935,-100.01029995663981,-3.8843873551498227,-3.386903273534026,-3.903198729571449,-7.310824214408691,-0.45848382930646475,0.9683,0.9996
beam_discrimination,55.0,19,-102.16379373114958,-102.82884464399059,-100.01029995663981,-3.9514690426688635,-3.4594954219891463,-3.9369939232399167,-7.393578959276649,-0.5686428264938078,0.9714,0.9997
beam_discrimination,55.0,20,-102.16379373114958,-102.5993186861428,-100.01029995663981,-4.031505560385814,-3.538838041562266,-3.9921676345146784,-7.448088772256068,-0.6392145550558022,0.974,0.9998
beam_discrimination,55.0,21,-102.16379373114958,-102.36977671468054,-100.01029995663981,-4.11162611316491,-3.6180277365007676,-4.124933200547872,-7.532362104306596,-0.7524299603816491,0.9759,0.9997
beam_discrimination,55.0,22,-102.16379373114958,-102.1710030008858,-100.01029995663981,-4.1866216408134544,-3.690795604914457,-4.164456867698863,-7.6273380166829785,-0.8079466834553355,0.9769,0.9998
beam_discrimination,55.0,23,-102.16379373114958,-101.96933460580735,-100.01029995663981,-4.263350824130762,-3.7666421271221795,-4.267650376989186,-7.674803709423037,-0.8376273108682214,0.9798,0.9997
beam_discrimination,55.0,24,-102.16379373114958,-101.78128298918111,-100.01029995663981,-4.3377381479866735,-3.8441556849817875,-4.323947288861403,-7.7648155966024675,-0.9374946253735045,0.9817,1.0
beam_discrimination,55.0,25,-102.16379373114958,-101.61824410213936,-100.01029995663981,-4.40282418653066,-3.9085392076701697,-4.386992333608167,-7.830044622316841,-1.0338400120931617,0.9836,0.9999
beam_discrimination,55.0,26,-102.16379373114958,-101.46466387072329,-100.01029995663981,-4.467398271501746,-3.9756878617157962,-4.452715648855872,-7.8745893510462315,-1.104009625351564,0.9839,0.9999
beam_discrimination,55.0,27,-102.16379373114958,-101.25608151462771,-100.01029995663981,-4.554661208573909,-4.060618032603457,-4.53137750803769,-7.959628506125199,-1.1579316348544981,0.986,0.9999
beam_discrimination,55.0,28,-102.16379373114958,-101.1251447989577,-100.01029995663981,-4.6110501974451745,-4.1190209056894345,-4.592233222698967,-7.9853937554283565,-1.2217663678964563,0.9872,0.9999
beam_discrimination,55.0,29,-102.16379373114958,-100.95536686003553,-100.01029995663981,-4.6846895760581235,-4.190625350180111,-4.684349992972335,-8.055271122019057,-1.3003552737285022,0.987,0.9999
beam_discrimination,55.0,30,-102.16379373114958,-100.81313997755217,-100.01029995663981,-4.748722653821095,-4.2498389852166,-4.736643354875648,-8.177778155448111,-1.3308621841032777,0.9888,1.0
beam_discrimination,55.0,31,-102.16379373114958,-100.66884973370207,-100.01029995663981,-4.815502106188994,-4.321408824750751,-4.823135133259415,-8.156900555662794,-1.395920797595234,0.99,1.0
beam_discrimination,55.0,32,-102.16379373114958,-100.5593307282439,-100.01029995663981,-4.866464538437231,-4.3636213550899585,-4.853886546155692,-8.312717130173054,-1.4436142064714077,0.9904,1.0
beam_discrimination,55.0,33,-102.16379373114958,-100.42022636954967,-100.01029995663981,-4.931777925004737,-4.435589513556768,-4.913854496077248,-8.344918397950076,-1.5423542455058346,0.9909,1.0
beam_discrimination,55.0,34,-102.16379373114958,-100.2662138503902,-100.01029995663981,-5.005115785714405,-4.509593633287948,-4.991648781677465,-8.388527132218002,-1.5970370719172253,0.9924,1.0
beam_discrimination,55.0,35,-102.16379373114958,-100.13598911250926,-100.01029995663981,-5.068865041693854,-4.574964778537754,-5.056543270475706,-8.517017305316772,-1.7043767502084373,0.9918,1.0
beam_discrimination,55.0,36,-102.16379373114958,-100.01887846162347,-100.01029995663981,-5.1279823847798784,-4.630559843044189,-5.107887829860799,-8.561942752220325,-1.685444583806974,0.993,1.0
beam_discrimination,55.0,37,-102.16379373114958,-99.90483665271714,-100.01029995663981,-5.18431489591655,-4.689458543115005,-5.164863981926227,-8.623164075968145,-1.7941396372947256,0.9926,1.0
beam_discrimination,55.0,38,-102.16379373114958,-99.78949253696392,-100.01029995663981,-5.24305931353937,-4.75013447487234,-5.215250256044928,-8.641769942830019,-1.855294139912287,0.994,1.0
beam_discrimination,55.0,39,-102.16379373114958,-99.68133573475883,-100.01029995663981,-5.298546914794643,-4.803244592654384,-5.28481155149567,-8.732783010108784,-1.88459751495914,0.9947,1.0
beam_discrimination,55.0,40,-102.16379373114958,-99.55405592765197,-100.01029995663981,-5.363392936026788,-4.864140835449814,-5.356923368556355,-8.791205507370229,-1.9226760313645348,0.9948,1.0
beam_discrimination,55.0,41,-102.16379373114958,-99.46552171860638,-100.01029995663981,-5.412180366478196,-4.91584891040138,-5.406405524380813,-8.81676821466169,-1.9926430941087825,0.9951,1.0
beam_discrimination,55.0,42,-102.16379373114958,-99.37139449459168,-100.01029995663981,-5.463331235312667,-4.964444454551535,-5.4565215020803475,-8.867651477115501,-2.0376199548110043,0.9947,1.0
beam_discrimination,55.0,43,-102.16379373114958,-99.24406918397558,-100.01029995663981,-5.531095754701577,-5.034220174358637,-5.507098944787833,-8.975728446128882,-2.146606128663697,0.9958,1.0
beam_discrimination,55.0,44,-102.16379373114958,-99.14341158338935,-100.01029995663981,-5.585986650109136,-5.093761217537804,-5.586954133035819,-9.008815878158822,-2.2043777363684938,0.9965,1.0
beam_discrimination,55.0,45,-102.16379373114958,-99.05573177705394,-100.01029995663981,-5.634744886393501,-5.138531636089141,-5.6393241740036775,-9.055173144240328,-2.214801720721618,0.9965,1.0
beam_discrimination,55.0,46,-102.16379373114958,-98.98748806968344,-100.01029995663981,-5.67325373932871,-5.176614813033166,-5.669670559935328,-9.081668111808424,-2.262267582767228,0.997,1.0
beam_discrimination,55.0,47,-102.16379373114958,-98.86708302769978,-100.01029995663981,-5.74119326786679,-5.249055112762392,-5.727797803364211,-9.171835623100439,-2.3116331301717232,0.9976,1.0
beam_discrimination,55.0,48,-102.16379373114958,-98.77891169595668,-100.01029995663981,-5.790117562730512,-5.292244005975482,-5.783592267021117,-9.245836593360993,-2.4481323764408747,0.9976,1.0
beam_discrimination,55.0,49,-102.16379373114958,-98.69298159641085,-100.01029995663981,-5.840170076912104,-5.343473599878697,-5.822784334166418,-9.249679438941275,-2.4282415165351896,0.9976,1.0
beam_discrimination,55.0,50,-102.16379373114958,-98.5936545901844,-100.01029995663981,-5.897390645324629,-5.404508997591457,-5.883407676047576,-9.29638464580429,-2.535397012309557,0.9979,1.0
beam_discrimination,60.0,0,-97.18941156262426,-300.0,-100.01029995663981,2.820888394015545,3.2837716874726626,2.837050268177519,-0.5118935490014155,6.137826101349199,0.0826,0.5319
beam_discrimination,60.0,1,-97.18941156262426,-110.5506837240666,-100.01029995663981,2.476984140879591,2.9584158223075843,2.5079675088192532,-0.9175812313477787,5.841165570068328,0.1171,0.5958
beam_discrimination,60.0,2,-97.18941156262426,-107.54893737848384,-100.01029995663981,2.157785563075843,2.651687613571631,2.1913535212310347,-1.2553931180383369,5.566899484716331,0.1515,0.6573
beam_discrimination,60.0,3,-97.18941156262426,-105.80458930244178,-100.01029995663981,1.8615149088582945,2.3683001957081826,1.9001650574661277,-1.6366928975045567,5.329450031877439,0.1876,0.7026
beam_discrimination,60.0,4,-97.18941156262426,-104.57753996887739,-100.01029995663981,1.584669625776737,2.099354581773516,1.6173223055440713,-1.950686041712829,5.0948512085115985,0.2281,0.7431
beam_discrimination,60.0,5,-97.18941156262426,-103.64185825344835,-100.01029995663981,1.3290181741895613,1.8493229578962043,1.354343392263303,-2.1866370936084496,4.823017228040127,0.2633,0.7816
beam_discrimination,60.0,6,-97.18941156262426,-102.83264809269076,-100.01029995663981,1.0737307055399818,1.6031608110663038,1.1285054157111352,-2.526778684904664,4.598600179329763,0.304,0.8198
beam_discrimination,60.0,7,-97.18941156262426,-102.18245585696808,-100.01029995663981,0.8423937306264802,1.3785190953683537,0.9004514891952129,-2.8561756976807877,4.34331216175903,0.3435,0.845
beam_discrimination,60.0,8,-97.18941156262426,-101.52932753673466,-100.01029995663981,0.5915754202637002,1.1294646071896906,0.6111274268530231,-3.049664056882525,4.146841285080384,0.3886,0.8661
beam_discrimination,60.0,9,-97.18941156262426,-101.04066420120813,-100.01029995663981,0.3833251755254022,0.929043395469749,0.3994602693353234,-3.2811567030958777,3.9371864356891972,0.4297,0.8825
beam_discrimination,60.0,10,-97.18941156262426,-100.5724369871723,-100.01029995663981,0.17492616136781067,0.7225661723688571,0.19584290659552694,-3.434149359737707,3.753119749116009,0.4672,0.9029
beam_discrimination,60.0,11,-97.18941156262426,-100.14996162513363,-100.01029995663981,-0.024967008123886227,0.5164416391702529,-0.005602687531301515,-3.6980077747307365,3.5007208335675535,0.5006,0.9218
beam_discrimination,60.0,12,-97.18941156262426,-99.81122975203847,-100.01029995663981,-0.19750279146314556,0.34752432305709324,-0.1656763518578357,-3.821987840695173,3.364830232130721,0.5307,0.9292
beam_discrimination,60.0,13,-97.18941156262426,-99.44901117382176,-100.01029995663981,-0.3863449532850799,0.16674713794187776,-0.3432095156441092,-4.082725675933978,3.196152837264094,0.5625,0.9401
beam_discrimination,60.0,14,-97.18941156262426,-99.1573996407217,-100.01029995663981,-0.54639783986515,-0.0033193169608604148,-0.5085091561542394,-4.187590619161852,2.9749396867805302,0.5953,0.9513
beam_discrimination,60.0,15,-97.18941156262426,-98.77951835076304,-100.01029995663981,-0.754307536507992,-0.204718382618459,-0.7484371043893041,-4.381969017278641,2.8645584031244176,0.6316,0.9551
beam_discrimination,60.0,16,-97.18941156262426,-98.52140373758905,-100.01029995663981,-0.903153888071768,-0.3475367835581311,-0.888460886638314,-4.603206271230184,2.73434629326494,0.655,0.962
beam_discrimination,60.0,17,-97.18941156262426,-98.27217292789031,-100.01029995663981,-1.052163883265535,-0.5081007398161912,-1.0020022245835654,-4.689564484822571,2.503276920057312,0.6827,0.9696
beam_discrimination,60.0,18,-97.18941156262426,-98.04325272010529,-100.01029995663981,-1.192819343415222,-0.6481317117597989,-1.134569403309459,-4.845223004202801,2.379630273513814,0.7103,0.9727
beam_discrimination,60.0,19,-97.18941156262426,-97.80383663245158,-100.01029995663981,-1.3399736040994743,-0.7855850773550579,-1.3138711953656401,-4.9855050894663835,2.2240789109396863,0.7285,0.9744
beam_discrimination,60.0,20,-97.18941156262426,-97.59151540679277,-100.01029995663981,-1.4781095894002338,-0.9292249870990361,-1.422165335174201,-5.155583835088733,2.0851030579076593,0.7514,0.9801
beam_discrimination,60.0,21,-97.18941156262426,-97.35870190558344,-100.01029995663981,-1.6256228795152379,-1.0826332283548248,-1.6144588791872758,-5.269905459692004,1.91534228794083,0.7744,0.9839
beam_discrimination,60.0,22,-97.18941156262426,-97.14645389670203,-100.01029995663981,-1.7671282058282203,-1.2213940628677113,-1.7335448497584718,-5.354092126660404,1.8324989988119942,0.7911,0.9863
beam_discrimination,60.0,23,-97.18941156262426,-96.97595660028233,-100.01029995663981,-1.8786070795146073,-1.3358100285867391,-1.846399673446712,-5.555133865610762,1.6918145544981182,0.806,0.9883
beam_discrimination,60.0,24,-97.18941156262426,-96.78568557964962,-100.01029995663981,-2.0041804290195397,-1.4558115692973055,-1.9568575796756535,-5.6917573779954305,1.5523870056237283,0.8168,0.9907
beam_discrimination,60.0,25,-97.18941156262426,-96.61061190368648,-100.01029995663981,-2.1284548497530915,-1.588668791439215,-2.1136426103921155,-5.694803816041961,1.3942393633944064,0.8356,0.9915
beam_discrimination,60.0,26,-97.18941156262426,-96.4457369906512,-100.01029995663981,-2.244676514023593,-1.7065467093946005,-2.2184246355038746,-5.878429241110747,1.3124258002519225,0.8513,0.9935
beam_discrimination,60.0,27,-97.18941156262426,-96.27485015477887,-100.01029995663981,-2.364751867298861,-1.823416176145691,-2.3163769963572376,-5.948175125333499,1.190286459099678,0.8626,0.9938
beam_discrimination,60.0,28,-97.18941156262426,-96.11205557852071,-100.01029995663981,-2.4791966802352765,-1.9431348431160964,-2.4602740476929306,-6.0416410926089785,1.0406491711030834,0.8757,0.9956
beam_discrimination,60.0,29,-97.18941156262426,-95.96177624861167,-100.01029995663981,-2.5883116751437996,-2.05273519601528,-2.5468319730844744,-6.136381215395612,0.9895326610934447,0.8869,0.9951
beam_discrimination,60.0,30,-97.18941156262426,-95.8250572505969,-100.01029995663981,-2.686341784195221,-2.1436980339645535,-2.670227216428037,-6.26596285145976,0.8914277630280221,0.8928,0.9961
